Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-1.19594740478667E-33,-5.22291626813971E-17,0.0127129431358553,0,0,0,19.8061708845568,1.22843969185759,4.79932775282417E-33,-1.83805212584181E-34,1.22843969185759,-4.28310618616912E-15,2.45460967099484,0,0,0,0,0,0,package://sp_1/meshes/base_link.STL,0,0,0,1,0,0,0,0,0,0,package://sp_1/meshes/base_link.STL,,base-1,body_origin,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
link_1,-0.00478693222677542,-0.0112055764876874,0.116985344819798,0,0,0,1.1666289894463,0.00280768064603209,-9.46908110664078E-05,0.000205277889218212,0.0026264731096657,0.000480528442830104,0.00172039608026598,0,0,0,0,0,0,package://sp_1/meshes/link_1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://sp_1/meshes/link_1.STL,,base_arm-1,body_origin,Axis1,joint_1,revolute,0,0,0,0,0,0,base_link,0,0,1,0,0,0,0,,,,,,,,
link_2,-0.0494647312888248,-0.107710423866363,0.158924315048863,0,0,0,0.824195390205011,0.00123919523287019,-0.000157550416234854,0.000101162032909608,0.00114287666730252,0.000183407128180559,0.00128664652220969,0,0,0,0,0,0,package://sp_1/meshes/link_2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://sp_1/meshes/link_2.STL,,arm2-3,body_origin,Axis2,joint_2,revolute,0,0,0,0,0,0,link_1,0.39285,0.9196,0,0,0,0,0,,,,,,,,
link_3,-0.127108689097042,-0.0947199609914197,0.384585401482302,0,0,0,3.07985891548248,0.0379565795623957,0.00130551405711101,0.00867728337825567,0.039609635106212,-0.00523085114621079,0.00723624283008186,0,0,0,0,0,0,package://sp_1/meshes/link_3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://sp_1/meshes/link_3.STL,,arm-1,body_origin,Axis3,joint_3,revolute,0,0,0,0,0,0,link_2,-0.30817,0.13165,0.94218,0,0,0,0,,,,,,,,
link_4,-0.0723211475161396,-0.0394824819825069,0.566413338422513,0,0,0,0.824195390205011,0.00120090646206984,-7.24082824664393E-05,-0.00023161607873399,0.00131227360286286,-9.30970887118092E-05,0.0011555383574497,0,0,0,0,0,0,package://sp_1/meshes/link_4.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://sp_1/meshes/link_4.STL,,arm2-2,body_origin,Axis4,joint_4,revolute,0,0,0,0,0,0,link_3,-0.91668,-0.30596,-0.25708,0,0,0,0,,,,,,,,
link_5,-0.122523343831695,-0.0275809302506961,0.79968757980154,0,0,0,3.07985891548248,0.0366543760680499,-0.000222951799208805,0.0109651737297575,0.0403113090599346,0.000301464339597496,0.00783677237070504,0,0,0,0,0,0,package://sp_1/meshes/link_5.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://sp_1/meshes/link_5.STL,,arm-2,body_origin,Axis5,joint_5,revolute,0,0,0,0,0,0,link_4,-0.28129,0.037061,0.95891,0,0,0,0,,,,,,,,
link_6,-0.243488686921723,-0.10443439720517,0.933653640652936,0,0,0,0.824195390205011,0.00100776944123062,-0.000177688839948328,5.70236038081193E-05,0.00130523110477794,6.23331013733708E-05,0.00135571787637384,0,0,0,0,0,0,package://sp_1/meshes/link_6.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://sp_1/meshes/link_6.STL,,arm2-4,body_origin,Axis6,joint_6,revolute,0,0,0,0,0,0,link_5,-0.63009,-0.76081,-0.15543,0,0,0,0,,,,,,,,
link_7,-0.414970747836835,-0.0176940960889745,1.07595525798021,0,0,0,3.07985891548248,0.0256174259915329,0.00983961543488005,0.01478518037338,0.0339138113725898,-0.00987011413587972,0.0252712201345668,0,0,0,0,0,0,package://sp_1/meshes/link_7.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://sp_1/meshes/link_7.STL,,arm-3,body_origin,Axis7,joint_7,revolute,0,0,0,0,0,0,link_6,-0.67404,0.43648,0.59594,0,0,0,0,,,,,,,,
end_effector,-0.465112699546798,0.0314185982157943,1.23879419097166,0,0,0,0.332846963370469,0.000486617887572416,-3.12792237636447E-05,0.000129939709500207,0.000402329007373404,-4.29512326716909E-05,0.000570417599071427,0,0,0,0,0,0,package://sp_1/meshes/end_effector.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://sp_1/meshes/end_effector.STL,,end_effector-1,body_origin,Axis8,joint_8,revolute,0,0,0,0,0,0,link_7,0.57785,-0.19101,0.79348,0,0,0,0,,,,,,,,
